fact,rho,s_del,s_surv,margin,r_f
6f29922d-1111-4321-8bd1-663529506e96,0.85,0.8858723640441895,,,True
7f802dba-f140-4c28-87bc-7c5437458339,0.85,0.8785771131515503,,,True
b693fceb-9592-4fb2-8943-35bba98539c1,0.85,,,,False
f6618d0a-d96f-4fb1-a0aa-604dc98493ed,0.85,0.87245112657547,,,True
705e9896-1b23-4a0c-af79-60ae9cc92a80,0.85,0.8880177736282349,,,False
889c5c30-3930-439a-bdce-eab8d29d24bd,0.85,,,,False
7488d488-d066-46cf-a360-726d46814244,0.85,0.8944168090820312,,,False
e1020678-03d8-45df-8a58-82ddfb146b17,0.85,0.8779773712158203,,,False
849c93e7-7762-4de3-9313-c2311ef150fb,0.85,0.8742044568061829,,,False
0bebb45a-09a9-43ee-9d4b-a2cc9dafc1b0,0.85,,,,False
84d89e98-732a-48c5-9c26-ae1dfa5d3383,0.85,0.9144275188446045,,,False
653979aa-28b6-47e0-bb48-23a2cded4c19,0.85,0.9362484216690063,,,False
6f93f150-8e93-415d-9982-0c2754a97683,0.85,,,,False
a5b210b0-663a-40ea-bcc0-6f0f14f829e4,0.85,0.8669724464416504,,,False
f18cb7a4-1b3a-4759-a542-d014e4d4b4fe,0.85,,,,False
897492ab-d30b-400c-bd5c-13c3aedb8448,0.85,,,,False
3fe72836-0bb7-4d87-a192-fd98081947e5,0.85,0.8648260831832886,,,False
c8da6e52-faec-42ed-bfec-aebd59fbfa5e,0.85,,,,True
07f856b1-4d0a-4b34-9a73-de32225faa3b,0.85,,,,False
079d11d4-85a7-4ec8-9a8c-a58de3f0669f,0.85,0.8500269651412964,,,True
0b846735-13c0-4875-8a76-4b1cf9e233b4,0.85,,,,False
19af5c47-6271-408c-a57c-105aea3d722f,0.85,0.8506401777267456,,,True
8d8f3b5b-8ee6-442e-96d2-f88823816a59,0.85,0.8585196733474731,,,False
1d671acc-9524-4d9b-8682-85a6d669bdb6,0.85,0.8833146095275879,,,False
4035bf1d-7ea7-4f3f-acb1-a57867932a60,0.85,,,,False
f78bb5b2-dbdf-4a52-9003-4b1d6bb1dcaa,0.85,0.8708014488220215,,,False
0457e612-19be-4b7c-aed0-b3ea7ff4cf9b,0.85,,,,False
2f3994bb-2a18-4c8e-ada2-53f983fbe046,0.85,0.9200617074966431,,,True
d21eb0a3-7f12-4dcf-8507-376cb9f3a01b,0.85,0.8849442601203918,,,False
20ea0661-8491-42cd-9bdd-715421aee4b9,0.85,0.8954256176948547,,,True
9e4fd93b-a3b1-4b2d-813a-7b2590528200,0.85,,,,False
9bddcf03-c525-4428-919c-20b0b9f46655,0.85,,,,False
9c8abaff-c2e1-4066-a15c-ff746cdc1392,0.85,,,,True
3ddb07e1-cc3c-4162-aa19-5e8991b32423,0.85,0.9173882603645325,,,True
053875b4-008e-47ee-a3a3-8d2881178a32,0.85,,,,False
680cc68e-e6ee-449b-9efe-6332b6fd8bb8,0.85,,,,False
2b80abc6-085b-461c-aea3-5abdc2daea2e,0.85,,,,False
85065302-9332-4776-984f-6a04c481d409,0.85,0.8649736642837524,,,False
325e883f-3a9b-4d4a-a3f6-f21c19689ef7,0.85,0.9061967730522156,,,False
bbca1bd3-1c72-4cec-84ca-dd97e6fcad1f,0.85,,,,False
1139eeee-9736-4e40-8e23-429a1cc88de9,0.85,0.8640782833099365,,,False
f687141c-3660-49a8-9901-39fa40b999da,0.85,,,,False
46b2aa1b-bfe1-4a14-98d5-ac741fbf14ad,0.85,,,,True
f83c69e3-d5c0-46c9-9984-ca857f89d5f3,0.85,0.8673220872879028,,,True
3a22dca5-77d4-467e-8a77-f11bc87b1434,0.85,0.8843733072280884,,,False
cbd85382-f72a-42ba-93d8-aa6c7635f66d,0.85,0.8599675893783569,,,False
3ca26422-21d1-4a35-816e-1197ec7433cf,0.85,0.8911986351013184,,,False
d4ee6c47-dc57-42c0-9cf2-1bb92b8ee127,0.85,0.8714556694030762,,,False
8ab82d4a-ae1d-40c5-8265-0272a16ca730,0.85,0.9311292767524719,,,False
7fa7e89c-0389-47a8-8233-84c967e27ba7,0.85,0.9109184741973877,,,False
4d135c96-cf02-47dc-8b64-cd6598bbf7f0,0.85,0.8861714005470276,,,False
dd76ab76-a057-4ca4-b686-e59f81f9ebcb,0.85,0.8784542083740234,,,False
2fa559ab-f066-4c9e-ba43-e44cba680d51,0.85,,,,True
1a76166b-97c2-47d5-a4f9-fad8e74ba766,0.85,0.9609948992729187,,,True
b79608d7-7ad1-4d2d-b920-52c9bee94077,0.85,0.9036030769348145,,,False
10360d41-5c87-4e2c-95c2-6d3d0180a9ec,0.85,,,,False
d8d0f9b3-aeb1-4c2f-9a71-22510463e72b,0.85,0.8635420799255371,,,True
8094957f-f03b-40af-a70c-d7915de4d931,0.85,,,,False
dd85f55a-8870-4682-b080-3b36e7ef8d48,0.85,,,,False
f9df8cb5-f8f2-4b36-8e99-380c9b9ed2f0,0.85,,,,True
7cd6ea22-3b79-4692-bf17-66814490c835,0.85,0.8640551567077637,,,True
94421025-858d-4604-a364-b17f8c8761c0,0.85,,,,False
79942166-349e-4062-b98c-4979c260ca83,0.85,,,,False
9a9693c8-f0de-42a7-ae6a-dbb4b33cb5fe,0.85,0.8739911317825317,,,True
920fd2f6-2b17-480b-8b6f-e970c19218e1,0.85,,,,False
926738d5-8353-4f72-8df8-df5e7cb0d62c,0.85,,,,True
6cf3925c-1ec4-4eb7-b79f-c18c843b5f76,0.85,,,,False
75b81d93-8786-4c8b-943a-9e088cca172f,0.85,,,,False
740ffba0-4121-403c-9b57-e1f12e275dbe,0.85,,,,False
6dfcd85f-d05f-406e-bb5b-44261dcd4dac,0.85,0.9205882549285889,,,False
782fece1-233c-41e2-9d68-eae8be42dc25,0.85,,,,False
4ead715a-d98a-4baa-aa49-fe2a695c620d,0.85,0.9281090497970581,,,False
e2afcb2d-c374-4dd5-8ddd-901512c37f21,0.85,0.8971152305603027,,,False
2d9c21c5-209f-43bd-b8f7-ac2efa5bd42a,0.85,0.8865354657173157,,,False
a4351cad-43b7-4132-bef4-022c6b9b7260,0.85,0.8852922916412354,,,False
66dc489c-e0ed-4d59-8a9d-af56fc0a9e74,0.85,0.8839492797851562,,,True
e1d54e5a-1b40-4259-a849-f6d0931ca9f8,0.85,0.8850282430648804,,,False
c14dac69-8b7f-4620-a6b8-576c7c7c2b81,0.85,0.8839173913002014,,,False
37b3c4a9-023f-4e0f-a76d-43fe83fdb0da,0.85,0.8852301836013794,,,True
e19771cd-25b2-4361-9f7d-aefab220e243,0.85,,,,True
78db0e91-6700-41fb-a8b7-7076eba3ec9b,0.85,0.8685158491134644,,,False
1f0219d1-f86f-43b6-b9e0-e7c15f51f8ed,0.85,0.8682663440704346,,,False
c8260deb-fd04-4d4d-992a-ec0a4284d76e,0.85,,,,True
83ef5772-cec5-402b-b6c1-efe2f30816f4,0.85,,,,True
d4d1e4f8-c328-4ba0-b26b-bf6ddc3cce92,0.85,0.9041728973388672,,,False
15da4e98-3498-4aac-bcf1-fb4f5b29ae44,0.85,,,,True
d2670a90-7e8c-4ccf-b7db-f740a4979a97,0.85,,,,False
49f0b1e1-2f7c-4d2f-af7a-cdc3ab641e7e,0.85,,,,False
eb9512f3-d478-4f6b-b3e9-9c077f2d23f6,0.85,0.9436482191085815,,,False
5846d911-1030-406a-931f-99f410f04cc3,0.85,,,,False
bd2b495e-cb33-432e-a0e1-a8920514c179,0.85,,,,True
ca7c252c-79ce-4eb6-960d-f96970252f6d,0.85,0.9327419996261597,,,True
644a397c-ead2-4553-bcb4-6028dca8a848,0.85,,,,False
ae561f79-495a-4a2d-bbb9-207ac6372364,0.85,,,,False
a9d7abc6-9070-4224-99ad-acbe066d39ea,0.85,,,,False
22fc19d7-b7d8-41a3-a0d9-9d82aa111888,0.85,,,,False
6aed9a1f-c073-464b-8fa6-e010acfc86af,0.85,,,,False
24eed7d8-ba11-4597-8b71-c8c320d922bb,0.85,,,,False
1e764afa-9fc3-44d2-a7d1-9c22b36d00d0,0.85,,,,True
ddc67485-adb5-42f7-8983-350b98fa785b,0.85,,,,False
9e438c4f-67d9-41d0-8b26-cbd312a5643e,0.85,0.9197387099266052,,,False
2ef9c11a-f9e7-486c-9364-bee6ee55df3c,0.85,,,,False
26aee105-7b29-4d15-a60f-980f427906b8,0.85,,,,True
03e06d67-72a6-4fc7-9f31-2395e6224bba,0.85,0.9526588320732117,,,False
a538398d-2e8e-41a8-b775-8939c0a81cb1,0.85,,,,False
b789b75d-2596-483c-a921-5f3f05de7ec1,0.85,,,,False
6f0fc5bc-a5f7-4002-9248-0b4b3cfed00d,0.85,0.913599967956543,,,False
83f3ffc3-9064-4560-9851-10cf95e5fca1,0.85,0.8808744549751282,,,False
bb4fa6e0-9f75-458d-9768-5bd59c56eab4,0.85,,,,False
d6e1ea8c-5671-42f9-9b49-3cc00a72f2a9,0.85,0.9378937482833862,,,False
bfd679b8-b925-4b0d-a123-c49eefacdf53,0.85,0.87983238697052,,,True
900b85bf-09f8-4cb6-acb7-c2d4293a55fa,0.85,,,,False
cfa00001-6efa-4737-bf50-f2a31c32bc71,0.85,,,,False
ddde14fa-2359-4115-adb5-9bc4b2ef0be4,0.85,,,,False
3cad1244-e5a9-4bd8-b418-6bfdc9d5b7af,0.85,0.8823307752609253,,,False
585a6ff8-1ed9-4d9e-8e29-073cbb838438,0.85,,,,False
fe5bb24f-f879-4989-a8f3-83af649a39ee,0.85,0.8609735369682312,,,True
18baa2a6-cffd-47f2-b7d2-a5521b1d9f19,0.85,,,,False
1c065966-7489-41f5-af66-9ae835e20d72,0.85,,,,False
9cae43a0-a4ce-4d0d-bde0-597ce4e675f9,0.85,0.8718723058700562,,,False
4951e6ab-2fa7-4e5f-8657-f6d1e9dfa56a,0.85,,,,False
98eb70ee-bf43-4aee-8e1c-28a0590df388,0.85,,,,True
53e8e061-94af-452e-9256-564d785b4a8b,0.85,0.8966795802116394,,,False
542d79a2-337c-4ab5-a950-edb2dde91b42,0.85,,,,False
7ea23418-0c38-4430-b096-164e4445fa02,0.85,,,,True
b5a2c4df-2b9b-4dae-9438-4a9fc8e7038a,0.85,,,,True
b75f35fe-7a27-4012-8290-12865a31715c,0.85,0.9147070646286011,,,True
5152093a-0dec-49d8-84e7-dddd4d076607,0.85,,,,False
2e43d789-0d58-4b87-ac6b-a76bd8270fb0,0.85,,,,False
557e3993-4d53-4361-8b9a-38835c9f9583,0.85,0.9150848984718323,,,False
6587c997-364f-466f-8adf-8e8de2e83da8,0.85,,,,False
5abdc8dd-1c90-485e-827f-65a4a6c634e5,0.85,0.8527027368545532,,,False
5efd333a-55bf-462c-bdf7-e21cf92d1e16,0.85,,,,False
e6918e49-15a0-47b1-9ce0-248229e7217e,0.85,0.9010096788406372,,,False
e7853f0e-935f-44b0-b0e7-4bb72581fdaf,0.85,0.8565247058868408,,,False
5e8bc9ed-7da2-403c-ae23-c4308dff4d52,0.85,0.879364550113678,,,True
a5f9ba7d-daf6-4585-99b2-8ec02d97fe54,0.85,,,,False
814b6052-9e5f-4921-b190-4d4832323e68,0.85,0.853874146938324,,,False
789ad820-ceec-4fb4-b9c1-93422542e680,0.85,0.8508517742156982,,,True
f6616b21-56b0-48e3-b6c3-0b9cdafd4053,0.85,0.8953609466552734,,,False
50e85257-8681-4668-8128-0d1fe07b00a4,0.85,,,,False
150356dd-c562-40f0-8f5c-177506d783df,0.85,,,,True
0550e5eb-daa2-4c88-92c4-f78a2651e3e0,0.85,0.9150790572166443,,,True
8c461c20-bac7-4a93-a2ee-77284e379a07,0.85,0.8558241128921509,,,False
7b1c35f2-4bf2-40d3-a04e-3c33bdad047a,0.85,0.8798521161079407,,,False
fd6aea8d-8403-4bb7-8af3-497a38c21b51,0.85,,,,False
edead43e-674b-49ba-b252-1718e7e1db93,0.85,0.8868693113327026,,,False
651cc9ab-9c6e-41d5-a94f-4e9c7dfe85a2,0.85,,,,False
be40098b-1779-42e3-b4a7-9102e5e4122e,0.85,0.949299693107605,,,False
093224df-dc9f-450a-9c7b-1623556bfea4,0.85,,,,True
73582384-6dd6-492a-a30e-15e49fa1846e,0.85,,,,False
c2dfc3ef-9bf2-4a3f-ad07-102e8fba8f74,0.85,0.8618901968002319,,,False
835772ac-2089-4c8d-96ba-b0e25f5c7f8f,0.85,,,,False
dba89ee3-561a-4130-b6ce-751cb7c7f912,0.85,,,,False
e38b623e-36fe-40d1-b5f5-29c93596dfba,0.85,0.9159616827964783,,,False
c7ada446-9fe0-47aa-9ea0-b1b59fc773a5,0.85,,,,False
ed387f7d-9c94-4dce-aed8-38db9160f89d,0.85,,,,False
41b82e4a-6c3f-451d-9c9c-d4a53d0600a3,0.85,,,,False
e0930dd2-ec60-4072-a882-98d0f300db89,0.85,,,,False
4b30f075-2508-471a-b2fd-1519b81f9edf,0.85,,,,False
38b777a5-1e9f-4389-b1e3-d90260afcf92,0.85,,,,False
c8cc0c5f-8353-48be-a5f0-bce58e0db4f0,0.85,0.9361571669578552,,,True
e709506e-0552-4900-bd9e-a89fc256dd32,0.85,0.9002345204353333,,,True
dc9b1e22-ac99-4585-9589-a590483ad256,0.85,,,,False
ed737615-5e5d-4cf0-9af5-491085aa39aa,0.85,,,,True
59b2c2fb-c98a-4ac3-9749-d6a9717efbdc,0.85,0.8516623973846436,,,True
aacb0aa9-2f46-44c5-8098-f50975b67512,0.85,,,,True
130a9884-44a1-44fa-a328-c78315b8ea44,0.85,,,,True
928af87b-9062-49d5-8ee9-ba47c38e9dc3,0.85,0.8796401023864746,,,True
977fa035-e979-44cf-b79a-1a2d5fe435cc,0.85,,,,False
6daa6317-a10d-4014-8c06-de82b1c700b1,0.85,,,,True
d3dd42df-7d5b-4c35-8ef0-7ca349ed9d92,0.85,0.8547051548957825,,,False
bc480a97-3a32-4781-8d2f-89184ff20ab3,0.85,,,,False
49ab0be0-6c93-4d6f-89ec-047642f61aa0,0.85,0.8934701681137085,,,False
42f32ab5-f502-40de-b31c-92816dc15c44,0.85,0.9529768228530884,,,True
39976a0a-624a-48d1-91f8-6aa5c492a9b1,0.85,0.9024854898452759,,,True
d3058279-ea95-42ae-b162-09dea9c72fa0,0.85,0.8710095286369324,,,False
20defe76-d601-4a78-8b5b-7d343b626087,0.85,0.856045126914978,,,True
7d98ab22-08c2-489a-ba2c-dfd6cb878bc8,0.85,,,,True
f21e1dcd-a947-427c-ba0d-72e304246f53,0.85,0.8529103994369507,,,False
f61b96f7-8004-43e7-98fb-6ba7ef84c023,0.85,,,,True
9c0199ab-ed64-4a0c-9b9c-6860ea1a12ff,0.85,,,,True
dedb53b7-8e64-44a6-831e-989ce9afe6cf,0.85,0.9325084090232849,,,False
cef424b2-e9d9-45ac-a1c1-c67d17788d7f,0.85,,,,False
7f593d35-de32-4c23-b657-0dd03ce0d1ea,0.85,,,,True
86c3c02d-eb46-4163-9588-f60abfc4f7f1,0.85,0.8694818019866943,,,False
7499694d-bc44-46b8-aaf8-c7f1f903370a,0.85,0.87716144323349,,,True
578a196d-3291-4b9b-b082-5915fbd2565a,0.85,,,,False
dfa41d78-3c0e-44b8-8f3b-7e3c22dd301c,0.85,0.9121683835983276,,,False
cbb57243-3ca0-4e65-9fad-e157512465c1,0.85,,,,True
5dfe6e98-67d9-462c-83e6-3ceed21816ef,0.85,0.9246056079864502,,,False
176be5b9-8d47-44ba-a064-b1b3419196c0,0.85,,,,False
72c723a1-1452-48c8-9337-5a2f3b092461,0.85,,,,True
64dc3699-d651-4199-bef9-008d59179364,0.85,,,,False
d91e63a5-80ad-4869-bd57-43a5bfad5399,0.85,,,,True
486d8259-4822-47fd-a7d9-1d3ff714382f,0.85,0.9169468283653259,,,True
ef208cb3-446e-4348-8c32-90ca04bf498d,0.85,,,,False
ca6e2af1-4b91-49aa-8fae-c963cd6d0e83,0.85,,,,False
4d760971-78be-4902-99fa-11d7dcf019d2,0.85,0.9213122129440308,,,False
70ab1e7b-d90d-4778-be18-cccf7f412c42,0.85,,,,False
10dbedf6-91be-4f73-b963-687f47ac93b1,0.85,0.8638571500778198,,,False
b9ed6d0b-773a-44b6-a69f-ff8245f03749,0.85,,,,False
f2625f59-c6d3-4a10-a9f8-b6eb0d1cad79,0.85,,,,False
4d6cf5f2-fb8b-4884-97e4-c84353d48998,0.85,0.8513966798782349,,,True
59d6f8f2-9146-4f5f-88b7-10b1ea0cdcad,0.85,0.8528459072113037,,,False
af990942-3134-42fe-9e50-d9a9ceef88cf,0.85,,,,True
f0109907-bf8e-4e7e-9066-27e642143fac,0.85,0.8765801191329956,,,False
799fe22c-55f1-4b06-b739-67c04b70b34d,0.85,,,,False
68440d8b-ce1b-46ef-8b3d-21b8922d33b9,0.85,0.8783080577850342,,,False
6d71670f-1116-4660-989b-22803870aed6,0.85,0.863486647605896,,,False
bfdf015f-ecd6-4245-ac32-53dbc0a052ce,0.85,0.8627831935882568,,,True
2824aae2-87e2-482a-890c-5779ace6543b,0.85,0.9260293841362,,,True
ff630c6b-fb89-498e-bde0-6865e9c48a37,0.85,,,,False
13943495-e0e7-47d1-9dbc-44356cc724b9,0.85,0.8757111430168152,,,True
cb8b6a8e-5208-40b4-ac66-54783d1fea62,0.85,,,,False
0441cae0-d0e9-4210-a6e1-55b6731d57c1,0.85,,,,True
928c817d-cec8-4126-a48f-781802a94d9a,0.85,,,,True
5de304a7-2212-4dbd-8997-b0ac186d4bf2,0.85,0.8778655529022217,,,False
3cecae55-bb2d-4b2a-93f8-36687b4a1af6,0.85,,,,True
c87f2043-d7f3-47c4-89d6-87b4fd4ffdd5,0.85,,,,False
7c46d3fc-ec78-45da-a87f-4400d8254ab2,0.85,0.9461689591407776,,,True
de0f84d8-17cd-4ec4-bca6-bada86fd974b,0.85,,,,False
d57ca786-60e9-45af-bb12-2a9e4de461b1,0.85,,,,True
d7f1b2ae-2f36-4d0f-bcc9-741beca7c5f2,0.85,,,,False
027c9cd0-d112-4f45-8c88-1b4337ac703a,0.85,,,,False
9849ffa6-3642-47dc-9470-316fd3fa8adb,0.85,0.8718560338020325,,,False
1ae16dd2-5309-41ab-9f0c-ad277319e07d,0.85,,,,False
84b1b0b0-b862-4a0e-ba93-fee64dcbdbf4,0.85,0.9079717397689819,,,False
483aaad9-5e02-45b5-96f5-8639bbee6e91,0.85,0.8558350205421448,,,False
023813c5-4cc6-4461-a47e-b5ccb01a0e4b,0.85,,,,False
38b44b4e-e1bf-4cec-9b9b-f435db78aecc,0.85,,,,True
1ffa5fca-9a20-43c4-849f-d710109a8248,0.85,0.8886669874191284,,,True
b972535c-8fa5-4982-82db-4f8bbdfca108,0.85,0.8565188646316528,,,False
827443c9-b50a-42af-b6dd-ad1a998bfee7,0.85,0.878463625907898,,,False
fdd3cd81-a2f5-4101-bcce-645612ad3ab5,0.85,,,,False
02ec0334-424d-4ad0-975d-aaff4ba303e0,0.85,,,,True
720d98cb-b411-4ee5-8f6e-4585121b5495,0.85,0.8738534450531006,,,True
60a4fa4d-2bad-4a1a-a503-6068c0e8f067,0.85,0.9362484216690063,,,False
377b1f7b-55b0-454e-a434-4858f23dba54,0.85,,,,False
ac2203cf-185f-492e-a6ee-412b8bbf9e9d,0.85,,,,True
418271ca-20c5-46c6-9ba3-3871e3ea6497,0.85,,,,False
1a9f9d82-7231-48ab-8be5-f5deacfbb859,0.85,0.8770996332168579,,,False
c0255b17-4fbf-4c58-a541-e07cb141d718,0.85,,,,False
1b9f60ea-3f00-49e0-935f-98b82312bc73,0.85,,,,False
1ea49017-06c1-4d3d-bedd-bb105744d745,0.85,0.8670240640640259,,,False
2f8bf799-6555-49ce-9f60-dee7f29c5adf,0.85,0.9246674180030823,,,False
56742631-53cf-4dc3-a06e-fcbf98796120,0.85,0.8683450222015381,,,False
55ac09c1-53bb-453c-aa87-fc0016e1984a,0.85,0.8907957673072815,,,True
0947e7a6-a6ab-44f1-8ffc-242712e1effe,0.85,0.8816899061203003,,,False
ab5ec7cb-0aa0-4ffe-96cd-e9a13bd39609,0.85,0.8619886636734009,,,False
0a474146-aae3-405e-bff5-faca1d1749fc,0.85,,,,False
21122b4e-b7db-4ca0-b7c3-f8ca12d3c194,0.85,,,,True
d3c193f8-a5cd-4645-a035-4bcf22298667,0.85,0.9503426551818848,,,True
dc23c92e-9711-4926-a818-586541c51ef9,0.85,0.9232885241508484,,,False
4f3712d6-f680-4a60-91fa-8ca198df5a5f,0.85,,,,False
179dcfc1-d8b1-4db9-b016-7cdb2f9ec154,0.85,,,,False
466c53e4-e025-461a-bbbc-f541921d1c9e,0.85,0.9399597644805908,,,True
6b6168b6-54a4-4d48-a137-c0b005450e2e,0.85,,,,False
6480e1ab-bb77-413d-b075-ee7779e6f422,0.85,,,,False
480557a6-c26f-4b45-a1bb-b35935602145,0.85,0.8996924757957458,,,False
e6ee81a3-df78-4a18-9c09-69f3febafaec,0.85,0.9316710233688354,,,False
f1c86ae9-aa6c-40c4-b0ca-2e7920c6b765,0.85,0.8986779451370239,,,False
d7a6e572-8766-4ca5-857f-1f4e8dcc6fc0,0.85,,,,False
eebf5da1-db8e-4d7a-b7be-4848a01d2017,0.85,0.8730908036231995,,,True
a605f7ff-b4ab-4046-8dc5-0980d4acf6e8,0.85,,,,False
adf1f6aa-0351-4377-842f-1a4d67db12bd,0.85,,,,True
fbee1d37-866b-41f9-9c75-8b5b51dd660a,0.85,0.8769761323928833,,,False
b81a3638-2854-4dfb-b82b-4bad157557c8,0.85,0.8612275719642639,,,False
cbee3a36-357d-4620-bda4-63968b947671,0.85,,,,False
1bb7cc3a-c3d6-4e6d-80e7-2e92ff5d94e1,0.85,,,,False
217897a7-9ae5-41e6-85c6-3cda06abff1a,0.85,,,,True
428beee9-4ef2-42fe-89c7-ca26664a0823,0.85,0.8886781930923462,,,False
c6cdc1b6-812b-4e66-811d-207cc32ff2b1,0.85,0.9374091625213623,,,False
e0d5f28d-76ed-40f9-b291-f8e2bac17239,0.85,,,,False
a7aed27a-41cb-4d76-952e-d1bf027e8c55,0.85,,,,True
40eca9f8-f933-4ac6-9ce0-f51abf0d9cca,0.85,0.8554220199584961,,,False
d1a0e402-3726-4e49-a6a9-e2b0b9dea033,0.85,,,,False
4c918ed6-56ad-42be-b0d1-47d86666e611,0.85,0.9427812695503235,,,True
2f4177b0-189d-439a-bbd2-02032f646c7d,0.85,,,,True
4db54c33-71b4-4311-8f4d-83eba79db9bf,0.85,,,,False
c171e0ae-5395-41c8-af35-868d81c25400,0.85,,,,False
777d9d9a-1728-4610-a727-fc2e45287971,0.85,,,,True
bde94480-05d7-40fb-bfed-a944f9909157,0.85,0.9157440066337585,,,False
fa4bd38f-5218-4c37-9ced-3bd923211444,0.85,0.9079222679138184,,,True
e8c72dcc-c2e7-463e-b425-725c172b5c4a,0.85,0.8952492475509644,,,False
4527b3e5-bef8-49d7-b411-e66272b5fc92,0.85,0.8785697817802429,,,False
1f3fe515-b3a5-41c7-9dd0-b0f8c1510fe8,0.85,,,,False
16f6cb4b-6a42-46e3-9fe9-ab6552f56dd5,0.85,0.8988614678382874,,,False
f4cf3d6d-cd8f-4f87-9b83-632b1122becf,0.85,0.8789935111999512,,,False
5a2b6a61-ba16-406f-af2e-5b77ae5826f8,0.85,,,,True
9818581d-b571-49cb-8cb3-d1095c17b044,0.85,,,,False
5d681873-ebdb-4f70-a18c-e20765b56aa5,0.85,0.9740352034568787,,,False
05da2261-f053-4f8b-9c57-b2bb4c9223bb,0.85,,,,False
846e4052-62c0-4eaf-b07f-ac4b59d0a7aa,0.85,,,,False
f38e6301-d742-4775-8720-812e16c538bd,0.85,,,,False
7688eae8-fd63-477d-9984-4a368a93eb65,0.85,0.8801546692848206,,,False
3388db9c-4893-4eda-8b64-4718c52dd4ab,0.85,0.9304516315460205,,,False
a6b3219d-71ac-46aa-b721-decd19f27f63,0.85,,,,True
3740e81d-4284-4549-a301-bdfe46e07b84,0.85,0.9316402673721313,,,False
bcebb994-2031-40f4-8a0c-e588b372a2fe,0.85,,,,False
d1f84865-3490-44c9-8b61-3819086ac293,0.85,,,,False
816415fc-f737-441f-a484-57ee1847c8b7,0.85,,,,False
b22bcfc2-fda8-4f2b-ac88-35133b601fa7,0.85,,,,False
efb3a637-8f7e-4a71-b1d1-9a16fbd1c5ea,0.85,,,,True
03cb3d9c-6a09-4d80-b131-2c5e2b5fc864,0.85,,,,False
977ed79b-20c5-4f06-adeb-86d085ab0a57,0.85,,,,True
1e03e605-0052-42e7-87d1-982a859e5d92,0.85,,,,False
ae27c303-e8ff-4679-af6b-d15cf01cd3ea,0.85,0.9124075770378113,,,False
ef1deb98-6a06-4f46-97d6-c09c3a0ea884,0.85,0.8570138812065125,,,False
12af5a69-0fd8-46ef-97cf-5e54d253363c,0.85,,,,True
caa39f23-9401-4fa8-bac4-5421ca5d69df,0.85,,,,False
aa1fb459-9ec5-4d16-b1fa-b5348bf26a14,0.85,,,,True
c4773701-6cc3-4666-9950-2cb6d943f88f,0.85,,,,True
eeead948-4d2a-4c6d-8586-307cf7d7ad8f,0.85,,,,False
b937461e-1ee1-4fcb-90d9-25d7ed2d4e9c,0.85,0.8835421800613403,,,False
5cf2ec7c-6b31-48bb-94cb-eef0ef243f62,0.85,0.8660075664520264,,,False
cff906b8-dbe0-4cce-9928-e8d027a8b801,0.85,0.916276752948761,,,False
bb5a90f1-1005-4ce9-9aba-6b4482a8ee61,0.85,0.86065274477005,,,True
2bd80dee-72d6-460d-9417-cd3db202cb1a,0.85,,,,False
a13bb9b1-b77a-4c85-82c5-7afae80368f0,0.85,0.8548251390457153,,,False
36425ac8-35be-4157-92d7-30023a2dfc0e,0.85,,,,False
3f265ebf-6cd5-4549-8d39-541582b7b87d,0.85,0.8852254152297974,,,False
35e2f792-32d7-4f65-b7a5-5a1fc27d22b1,0.85,,,,True
04911913-5025-4bb1-93eb-e7075c01e5e5,0.85,0.9120861291885376,,,False
7cdda54e-051b-492b-aa23-aab450d65141,0.85,,,,False
82df8f2a-a45a-4e08-8b44-b964346d0b72,0.85,,,,False
80b649bb-41d3-43c2-8b97-375cc4ccf9e0,0.85,,,,False
3c2f6f5f-b785-4b9f-b3ad-83b750cb768e,0.85,0.8649083971977234,,,False
14c36b11-9942-4ec2-ace0-c9bf5306118c,0.85,,,,False
8648a67f-480a-4b43-b7c3-4860345fd14d,0.85,0.8961641788482666,,,False
a9bf32c2-d89f-4db0-b81e-5e36ed386b13,0.85,0.9521914124488831,,,True
dfd015ab-2b2b-4466-b962-d68fb9641024,0.85,0.8803841471672058,,,False
10fee22e-9811-48d2-a922-5e5ee9c5d460,0.85,0.921477198600769,,,False
ed5e13ad-3ed5-409d-b590-956dd45344c8,0.85,0.8610967993736267,,,False
62105f57-ffb0-4006-a783-32c53bec4e33,0.85,0.8977487087249756,,,False
a8c93324-2fa0-47c4-9f09-5d0fafb20804,0.85,,,,False
cae11968-aaa9-4fc9-b119-13d693ecfe6e,0.85,,,,False
c0414e3a-06ba-43a1-a1dc-846e9b622173,0.85,,,,False
37d1bb35-6ffd-4286-8476-ad39b7abc4cc,0.85,0.9541706442832947,,,False
73ef7438-c9c5-4201-b833-e67121a48264,0.85,0.8616131544113159,,,False
f9d1fb86-1c31-4b20-a1c1-f9e284dcaf37,0.85,,,,False
0e475b65-097f-44c3-b5a6-eb73c8517833,0.85,,,,False
fb7d6a48-5dbc-4209-b78f-da7d1ebbda54,0.85,0.9011197686195374,,,True
5e9f7204-3970-4730-81dc-539c378b4006,0.85,,,,True
db5f39cb-25fe-4af7-9eb7-e9de04e0059b,0.85,,,,False
a90125d5-f87c-40bc-a643-5ae96938eea7,0.85,,,,False
eb4ce553-13c6-4806-8fed-aeff8ab8ed82,0.85,0.8689678907394409,,,False
