fact,rho,s_del,s_surv,margin,r_f
5a020b9a-7a1b-4b9c-ba00-ff19e0b4758c,0.85,0.957809329032898,,,False
784440c9-9856-4da8-9e5d-f4d302a5e716,0.85,,,,False
669f6b96-49c8-420c-abd4-1a09dec35c26,0.85,0.9574739336967468,,,False
de162d74-a62a-4d53-9846-c5379f62b242,0.85,0.9476633667945862,,,False
196234c4-3ce8-4ec2-b033-6782011c7a0a,0.85,,,,True
ad21aae6-efd7-4bd9-be71-21ad0279b6e8,0.85,0.9362484216690063,,,False
67aa3668-e3f0-4986-9092-a9a3902cd854,0.85,0.8779605031013489,,,False
a11a2165-2294-4d8f-bb68-0e7e043703b5,0.85,0.9374676942825317,,,False
3d8b855a-a427-4928-a09b-db884cccaa0a,0.85,0.8802928328514099,,,False
2c780c0e-a9d1-4a45-a023-54ff17b4749e,0.85,0.953976035118103,,,False
83383059-6d9a-4e49-9444-5c9c41708ee4,0.85,0.8664650917053223,,,True
56dc829c-24cf-480e-aff1-cfde3b1f9369,0.85,0.9196006059646606,,,False
fc5c3093-35f3-410f-b9c6-994b15894c82,0.85,0.955182671546936,,,False
68ef803c-65df-4295-8646-09fd1fc19945,0.85,0.9291673898696899,,,False
50eb887e-ed25-418a-b472-4f731561aacb,0.85,0.9179663062095642,,,True
6026137c-dd18-47cf-990e-a14e37f3e61a,0.85,0.9471945762634277,,,False
d5b20993-37f6-4f89-8c23-0b3bf0797f73,0.85,0.9399442672729492,,,False
784345de-f16c-495a-8a89-1fac2e545171,0.85,0.9157702922821045,,,False
500970a2-0682-4dcc-b231-dc9f3bc6f8d0,0.85,,,,True
fcfc4d7e-7051-46c5-9d1d-c10b8af6f19a,0.85,0.9112793207168579,,,False
db0080e4-3be3-4841-b7aa-f282b26d0e33,0.85,0.902522087097168,,,False
de80efab-9f8b-483e-a85e-93a70123458e,0.85,,,,False
03161dc0-3d38-4457-ab4f-618bdd21fb2c,0.85,0.8662593960762024,,,True
78542c47-6875-4aad-bca6-dbd876d69af5,0.85,,,,False
5362da91-54ae-4f11-939c-60af0394d0d0,0.85,0.9116212129592896,,,False
1fddad49-16f9-4d73-985a-30b74a5f6e0c,0.85,0.934062123298645,,,False
379b8310-9cc8-4fec-b980-f8322242663c,0.85,,,,False
c4de2c88-7353-4d96-a09a-d63d056e322b,0.85,0.9517393708229065,,,False
c450fa57-abef-4ddc-8d68-58c069703bfd,0.85,0.9326334595680237,,,False
062ebb5b-1a6f-4e7c-8283-daa9b579efa7,0.85,0.9270167350769043,,,False
919e129e-61f0-4bc7-9cd5-3c9f7570e708,0.85,,,,False
6953a051-a1f7-4088-a375-1fe79895d097,0.85,0.9373706579208374,,,False
a126daa7-c2a8-471f-a231-b5a9df389233,0.85,0.9132438898086548,,,False
bfbcdd35-5bf4-4fcb-ae88-003c64150fe0,0.85,0.9585360288619995,,,False
c61160d1-cb6f-4cff-a8e8-96f7b4ce8e56,0.85,0.8943889141082764,,,False
60a18e68-c630-4ae4-9da6-344096fd8222,0.85,,,,False
1834029a-ea82-4560-b7e7-3b41197c4af2,0.85,0.9054926633834839,,,False
cbcf9fd1-5c77-45c7-a883-55d4e2b854e3,0.85,0.9462963938713074,,,False
7512a919-3e18-4ae9-8e85-fd2fc9bce0c3,0.85,0.9546210765838623,,,False
397c47da-f277-4d0d-9866-41d1d4b3ede3,0.85,0.9251190423965454,,,False
8ad8af8f-db35-43d5-951c-cb149130db93,0.85,0.9220348596572876,,,True
6386a036-a3d8-410e-b6b3-c28feb2c2db5,0.85,0.9498003721237183,,,False
75ee6df5-c0cd-428a-bfba-b2fb759b8608,0.85,0.9434816837310791,,,False
6eb1ef46-de09-4d23-bd65-0420c7bef5a1,0.85,0.917580246925354,,,False
6fdbe372-9ce5-4d04-ad6f-7d5c43dc357e,0.85,,,,False
97c86416-6efd-4ee5-8247-be51a3b1b76c,0.85,0.9552862644195557,,,False
7d8a0624-34d2-4c09-9496-05e4417cb51a,0.85,0.9319759011268616,,,False
29d0e2c7-67c7-4ab8-a097-76508445e56c,0.85,,,,False
940f09a7-4a0b-482b-8041-bbbc03467216,0.85,0.9480352401733398,,,True
a2a2ca88-369a-4f0d-9ed5-72d102d9b816,0.85,0.8614382147789001,,,True
8ac3bca7-f903-4220-b010-29180d14d2fc,0.85,0.8571325540542603,,,False
68136cec-2f99-454f-a2a2-5f7925cc54a5,0.85,,,,False
002ccc7a-39c7-4225-826c-041d5f5ae344,0.85,0.9286177754402161,,,False
8b38f5a0-73e5-420b-9172-c98e75831507,0.85,,,,True
71947001-eae5-444d-97a6-a44cddd8be7f,0.85,0.9422920942306519,,,False
9a059b56-b2bf-41b6-a686-697c70de6a1c,0.85,0.8944397568702698,,,True
c9c98303-5cd1-413b-be97-891ffc064c11,0.85,0.8941982388496399,,,False
eca70eb1-12dd-43e0-bf8e-003ee9d5d590,0.85,0.9492828249931335,,,True
6866160c-3994-462d-aebd-45925461238f,0.85,0.9628753662109375,,,False
43dc2393-7abc-431f-9e85-bd73c951f9ec,0.85,0.8663913607597351,,,False
adfb8833-c68d-4fe3-80cc-3481d76eac34,0.85,,,,False
83fb0811-6df7-4350-a65e-9a5f98a56279,0.85,0.8844921588897705,,,False
e1653f73-fd04-4783-b02b-30b5d5a15da8,0.85,0.8992962837219238,,,False
bd356273-0670-4b2c-a9c9-ddb57831e0b9,0.85,0.9497596025466919,,,False
8876fc27-83e7-4ef7-8de7-50086e2865cc,0.85,0.9165206551551819,,,False
df1082e8-f242-4212-b831-06de41c1318c,0.85,0.9588170647621155,,,False
3c43a6db-1ca6-4946-8bcd-ff36e959bbe6,0.85,,,,False
baf2cb40-4713-4179-bc9d-f27e39261109,0.85,0.9033513069152832,,,False
d53c2840-2c2c-4e8d-8f50-18896bf6e2f6,0.85,0.855167806148529,,,True
51118870-a4e4-4878-9064-6d5e5460e09e,0.85,0.9402757287025452,,,True
5f0dde2a-6e81-4a7b-b6b3-15a8006a90c4,0.85,0.9681218862533569,,,False
992f6b5d-d64f-4987-a78e-56c7278c6269,0.85,0.8920243978500366,,,False
3ec7b5da-852f-4b33-8bb3-c30c4660a3c3,0.85,0.9260889291763306,,,False
5a598fdd-8fe0-4da4-9e97-f10539ba6e74,0.85,0.918269157409668,,,True
b57617e7-9a6e-4314-9940-802a44b02427,0.85,0.933263897895813,,,True
be6b4672-cd30-4b62-a42c-f9a9bfc4f38b,0.85,0.9302799105644226,,,False
1549eb04-5b62-4190-91e7-e0052d0515aa,0.85,0.9039624929428101,,,False
62257e0d-751f-4e16-a6eb-0b8bc67c0f8c,0.85,0.8530193567276001,,,False
c73a897f-db73-4207-a70d-4ed727e5032e,0.85,0.949259340763092,,,False
ef66ba50-38b5-47cc-aeda-14221928696b,0.85,0.8621464967727661,,,True
04ccefe0-50e6-41ec-8e3d-3c43a7e51e82,0.85,,,,False
944cbe5e-8875-4137-8e6f-9c4cfc80b0b6,0.85,0.913243293762207,,,False
fb4c3422-a0a4-409f-99d7-cad7cbfafb58,0.85,0.8794522881507874,,,False
db4e643d-dea8-45ec-854e-20761b078df9,0.85,0.9278600215911865,,,True
d2210325-2c97-4355-9cc3-baaaa6c63693,0.85,0.9418802261352539,,,False
ffbb104d-54d5-42c3-a6a7-0e5b6c060ff4,0.85,0.9371545314788818,,,False
c4f0c1c8-92fd-4f95-9981-85120f93a791,0.85,0.9117277264595032,,,False
860ae0f0-2e9b-4aa6-8faf-754370645892,0.85,0.9204570055007935,,,True
e7c228ff-e335-486b-97a0-92e560adc91d,0.85,0.9672386646270752,,,False
5dbd1903-c9aa-4114-9793-f902e39c9885,0.85,0.9481017589569092,,,False
83944723-18fa-4be6-b3bd-6809026d99bb,0.85,0.9381188154220581,,,False
6f4784a4-0527-42d1-b5af-e0dd3504bae0,0.85,,,,False
bd5a0c1b-247b-4e42-800c-b495db6607e9,0.85,,,,False
ebfef89c-d5c7-4632-a288-dc5f45667c01,0.85,0.9538692831993103,,,False
550fa0eb-02ca-4480-a580-7bb283cd19ef,0.85,,,,False
900c0d1d-51f9-4ae2-906b-f24091a1c6ea,0.85,0.936930775642395,,,False
0004a59e-08f5-4597-a4f5-3f1d2620944e,0.85,0.8890129327774048,,,True
28455540-59ae-497f-89ad-05eefb1a690d,0.85,0.9288813471794128,,,False
fe4456cb-9e4d-42e5-90e7-59b4ba93d524,0.85,0.9436275959014893,,,False
823aeb20-51ef-41d0-9b70-cc96b46d0ba2,0.85,0.9265990257263184,,,False
f88acc90-2f2e-4b2a-b4ae-7c33448b4bf4,0.85,0.9477154016494751,,,True
43b39f2d-fa12-4ca9-9afa-977cb8e00dda,0.85,0.9763438105583191,,,False
70d670a3-c3a7-4c91-8744-12d1bd5dc0bc,0.85,0.9499319791793823,,,True
50b7e441-7020-4dd7-ba3f-321347073030,0.85,0.9630609750747681,,,True
3fe6536b-b09a-4b1f-a6b2-e649362f757d,0.85,0.9270657896995544,,,False
f5ccabd5-ef9e-4ef7-8f40-bf97062f84c9,0.85,0.9183722734451294,,,False
3398c5ec-068c-429b-b6bc-2d8cd167772e,0.85,0.919232189655304,,,True
3713369a-a6d0-455b-9142-fb39433abbbd,0.85,0.9021621942520142,,,False
5794adf9-e92f-4897-a543-f6d3c1c70acf,0.85,,,,True
a5b09710-c38a-4510-ad29-e7a6b51227ad,0.85,0.890275776386261,,,True
e0be045b-be6a-4570-9aee-b38479b43044,0.85,0.9133217334747314,,,False
3ff4bb9c-dd92-4c8a-bdac-3928e9fb450b,0.85,0.951042890548706,,,False
d04925f2-a352-4717-a63b-e53552465976,0.85,0.9464486837387085,,,False
448dabcc-1001-400a-a52c-dedf24d908c4,0.85,0.9430880546569824,,,False
4d19284c-5694-4b13-adfb-72b465490eb3,0.85,0.8761299252510071,,,False
596d10a0-89c1-4d49-bc18-5b7dbeafde64,0.85,0.9467954039573669,,,False
009b44ff-878e-4bd6-bf2b-bd1396ece39e,0.85,0.9282270669937134,,,False
81d980c5-ae3c-4bb4-b11f-7c3c0419f6ef,0.85,0.9442965388298035,,,False
bcf6f58a-5341-4065-99db-70c230addf9a,0.85,0.9241570830345154,,,False
9db33012-ae8b-4e19-94d4-c1aaa5054452,0.85,0.9351263046264648,,,False
2395f92e-05d0-45b7-84b9-7c7a2fbdd660,0.85,0.8672504425048828,,,False
dfc7ae50-5612-419c-937c-e326d7090dc0,0.85,0.9486511945724487,,,False
843e3243-0eda-43f1-a8b3-b03fac90a05f,0.85,0.9611678123474121,,,False
2420b0d9-c5d7-47bb-82ba-5f74c129b7e2,0.85,0.8963114619255066,,,False
bb7b7c2c-d738-4042-a94b-bfea4e502b45,0.85,0.8840484619140625,,,False
18341c0d-3186-483c-ac4e-c05f97285cee,0.85,0.9314424991607666,,,False
3096e768-0d9f-425f-9190-44d5d8e2593a,0.85,0.9443219900131226,,,False
53383bac-8334-4e5a-8698-e00543b6f585,0.85,0.9372045397758484,,,False
45c92a16-407d-48a8-a3b4-177968401529,0.85,0.9012566804885864,,,False
64615e21-3227-4c34-af27-b3bb3de5e8b1,0.85,0.9196070432662964,,,False
2780a04d-f36d-4a90-a1c2-8d82da7356f9,0.85,0.9247500896453857,,,False
6d08b938-e74c-4006-9c54-b0028348c9d4,0.85,0.9603167176246643,,,False
0a98b831-9122-422a-8d15-324619e90aa3,0.85,0.9518766403198242,,,False
8dd6e993-a4d6-48e6-803b-5efcc10b2f2b,0.85,0.9350506067276001,,,False
d400b6b3-3ec9-4f74-a306-336888616b49,0.85,0.9539151191711426,,,False
582b4d6b-043e-4ac2-966b-6e8049ba7e36,0.85,0.8769794702529907,,,True
559391ff-25e0-4ae4-b02c-eea227215bfa,0.85,0.9217846393585205,,,False
c3bcbb5a-40bf-4311-9f24-d01711f83188,0.85,,,,False
57fdba4e-85cb-482f-97e5-c5e430648561,0.85,,,,False
3dbf6900-326f-4196-93d0-c1a52a2b0272,0.85,0.908454179763794,,,False
bed63621-b67f-445c-a5b7-68bac059730b,0.85,0.9443624019622803,,,False
86b68e2a-37bc-4e01-a15b-68cd4f60611b,0.85,0.9236398935317993,,,False
d8d51fca-2f42-4ee3-812a-deb54c927b4d,0.85,0.8900254964828491,,,False
6397826d-822c-4f2e-8dc1-807ebf5becbe,0.85,0.9598202705383301,,,False
fd977403-6339-4364-a644-50c9492ea449,0.85,0.8511823415756226,,,False
1e65ed40-48e2-415f-9889-8b8f0f6e69e2,0.85,0.9001447558403015,,,False
af036e4b-a4a8-4b42-8963-7d2bdefea984,0.85,0.8758938312530518,,,False
b39e96a0-ef2b-4844-b382-74541d77ebb9,0.85,0.9273654222488403,,,False
4e257758-7af0-41ae-b607-cf855b35599a,0.85,0.9443169832229614,,,False
149c4076-ac53-4aa3-8b4d-2bd84519a099,0.85,0.948716402053833,,,True
22c86836-bc19-4304-892a-b6339006e146,0.85,0.9197725057601929,,,False
31790ac4-10eb-45f1-b68a-7f13e256750e,0.85,0.89363694190979,,,False
146a27ae-9dca-4309-9f9f-2eea5660fdfd,0.85,0.9519535303115845,,,False
d9b712f4-404b-476b-838e-c1665057d435,0.85,0.9468423128128052,,,False
05c96e03-d471-4074-b219-212ace5e466e,0.85,,,,False
12c69ca8-9f05-4c83-9f53-e5ef30436c73,0.85,0.9596537947654724,,,False
134e31cd-dd20-4e07-be46-fe13062bb01e,0.85,,,,False
2033632f-ba0e-4beb-92ee-5d557838c592,0.85,0.9516364932060242,,,True
f8baad49-0485-46f8-8adf-40cc3816dd4c,0.85,0.9638699293136597,,,False
dc7c4519-8e87-471b-974f-83f30cb53718,0.85,0.9432900547981262,,,False
1d7ded51-09f7-4c04-a66b-79873b4d346a,0.85,0.9286938905715942,,,True
4c6098ad-0022-41b9-9e91-9e8dded73b6f,0.85,0.9074771404266357,,,False
9a53e1ca-eaa4-4c6d-991a-fdf03bf1e14a,0.85,0.9190269708633423,,,False
df2ec646-4120-41e0-b9c7-61ac78460a48,0.85,,,,False
1840131a-59fc-4e54-84de-9a745a030e14,0.85,0.9523160457611084,,,False
ab183a0e-08c4-4dd1-bcb5-843fa31330f7,0.85,0.9514874219894409,,,False
6a877922-a51c-4304-9d5c-acfc281d3c3c,0.85,0.9211635589599609,,,False
3d8eddb0-046f-4a4b-8507-5d8a45e5e860,0.85,0.9408607482910156,,,False
398a8fd9-2471-4c67-b8f3-ed71c195ad55,0.85,0.8921650052070618,,,False
9d3d9112-9a36-4d79-832e-35d6e32711f8,0.85,0.9166442155838013,,,False
b1b0df10-41aa-4320-9fd1-4e19de5dfe38,0.85,0.8987575769424438,,,False
e95a813e-9199-4396-bc91-67193675cbd2,0.85,0.8999146223068237,,,True
48ff04eb-5e1e-422f-b14c-c5ba103fcd9f,0.85,0.9515699148178101,,,False
ede5b1e7-05d3-472f-a912-d4ab39f4ddad,0.85,0.9505429267883301,,,False
f63bb6f5-afbd-4f7c-8f9d-42407e716aba,0.85,0.8937678933143616,,,False
2918f582-ff35-4bab-869d-49ef3bff41f9,0.85,0.9231805205345154,,,False
