target_key,rho,efficacy,collateral,neighbor_count,neighbors_observed,neighbors_full_correct,gap_term
cf-1224,0.75,1.0,0.0,5,5,5,0.0
cf-1224,0.7,1.0,0.0,5,5,5,0.0
cf-1227,0.95,1.0,0.0,9,9,9,0.0
cf-1227,0.9,1.0,0.0,9,9,9,0.0
cf-1227,0.85,1.0,0.0,9,9,9,0.0
cf-1227,0.8,1.0,0.0,9,9,9,0.0
cf-1227,0.75,1.0,0.0,9,9,9,0.0
cf-1227,0.7,1.0,0.0,9,9,9,0.0
cf-1229,0.95,0.0,0.0,5,5,5,1.0
cf-1229,0.9,0.0,0.0,5,5,5,1.0
cf-1229,0.85,1.0,0.0,5,5,5,0.0
cf-1229,0.8,1.0,0.0,5,5,5,0.0
cf-1229,0.75,1.0,0.0,5,5,5,0.0
cf-1229,0.7,1.0,0.0,5,5,5,0.0
cf-1238,0.95,0.0,0.0,10,10,10,1.0
cf-1238,0.9,0.0,0.0,10,10,10,1.0
cf-1238,0.85,0.0,0.0,10,10,10,1.0
cf-1238,0.8,0.0,0.0,10,10,10,1.0
cf-1238,0.75,0.0,0.0,10,10,10,1.0
cf-1238,0.7,1.0,0.0,10,10,10,0.0
cf-1244,0.95,0.0,0.0,13,13,13,1.0
cf-1244,0.9,0.0,0.0,13,13,13,1.0
cf-1244,0.85,0.0,0.0,13,13,13,1.0
cf-1244,0.8,0.0,0.0,13,13,13,1.0
cf-1244,0.75,0.0,0.0,13,13,13,1.0
cf-1244,0.7,0.0,0.07692307692307693,13,13,13,1.0769230769230769
cf-125,0.95,1.0,0.0,5,5,5,0.0
cf-125,0.9,1.0,0.0,5,5,5,0.0
cf-125,0.85,1.0,0.0,5,5,5,0.0
cf-125,0.8,1.0,0.0,5,5,5,0.0
cf-125,0.75,0.0,0.0,5,5,5,1.0
cf-125,0.7,0.0,0.0,5,5,5,1.0
cf-1250,0.95,0.0,0.0,5,5,5,1.0
cf-1250,0.9,0.0,0.0,5,5,5,1.0
cf-1250,0.85,0.0,0.0,5,5,5,1.0
cf-1250,0.8,0.0,0.0,5,5,5,1.0
cf-1250,0.75,0.0,0.0,5,5,5,1.0
cf-1250,0.7,1.0,0.0,5,5,5,0.0
cf-1255,0.95,0.0,0.0,13,13,13,1.0
cf-1255,0.9,0.0,0.0,13,13,13,1.0
cf-1255,0.85,0.0,0.0,13,13,13,1.0
cf-1255,0.8,0.0,0.0,13,13,13,1.0
cf-1255,0.75,0.0,0.0,13,13,13,1.0
cf-1255,0.7,0.0,0.0,13,13,13,1.0
cf-1262,0.95,0.0,0.0,5,5,5,1.0
cf-1262,0.9,0.0,0.0,5,5,5,1.0
cf-1262,0.85,0.0,0.0,5,5,5,1.0
cf-1262,0.8,0.0,0.0,5,5,5,1.0
cf-1262,0.75,1.0,0.0,5,5,5,0.0
cf-1262,0.7,1.0,0.0,5,5,5,0.0
cf-1263,0.95,0.0,0.0,8,8,8,1.0
cf-1263,0.9,0.0,0.0,8,8,8,1.0
cf-1263,0.85,0.0,0.0,8,8,8,1.0
cf-1263,0.8,1.0,0.0,8,8,8,0.0
cf-1263,0.75,1.0,0.0,8,8,8,0.0
cf-1263,0.7,1.0,0.0,8,8,8,0.0
cf-1267,0.95,1.0,0.0,5,5,5,0.0
cf-1267,0.9,1.0,0.0,5,5,5,0.0
cf-1267,0.85,1.0,0.0,5,5,5,0.0
cf-1267,0.8,1.0,0.0,5,5,5,0.0
cf-1267,0.75,1.0,0.0,5,5,5,0.0
cf-1267,0.7,1.0,0.0,5,5,5,0.0
cf-1270,0.95,0.0,0.0,5,5,5,1.0
cf-1270,0.9,0.0,0.0,5,5,5,1.0
cf-1270,0.85,0.0,0.0,5,5,5,1.0
cf-1270,0.8,0.0,0.0,5,5,5,1.0
cf-1270,0.75,0.0,0.0,5,5,5,1.0
cf-1270,0.7,1.0,0.0,5,5,5,0.0
cf-1271,0.95,1.0,0.0,16,16,16,0.0
cf-1271,0.9,1.0,0.0,16,16,16,0.0
cf-1271,0.85,1.0,0.0,16,16,16,0.0
cf-1271,0.8,1.0,0.0,16,16,16,0.0
cf-1271,0.75,1.0,0.0,16,16,16,0.0
cf-1271,0.7,0.0,0.0,16,16,16,1.0
cf-1275,0.95,1.0,0.0,5,5,5,0.0
cf-1275,0.9,1.0,0.0,5,5,5,0.0
cf-1275,0.85,1.0,0.0,5,5,5,0.0
cf-1275,0.8,1.0,0.0,5,5,5,0.0
cf-1275,0.75,1.0,0.0,5,5,5,0.0
cf-1275,0.7,1.0,0.0,5,5,5,0.0
cf-1277,0.95,0.0,0.0,5,5,5,1.0
cf-1277,0.9,0.0,0.0,5,5,5,1.0
cf-1277,0.85,0.0,0.0,5,5,5,1.0
cf-1277,0.8,0.0,0.0,5,5,5,1.0
cf-1277,0.75,0.0,0.0,5,5,5,1.0
cf-1277,0.7,0.0,0.0,5,5,5,1.0
cf-1278,0.95,1.0,0.0,6,6,6,0.0
cf-1278,0.9,1.0,0.0,6,6,6,0.0
cf-1278,0.85,1.0,0.0,6,6,6,0.0
cf-1278,0.8,1.0,0.0,6,6,6,0.0
cf-1278,0.75,1.0,0.0,6,6,6,0.0
cf-1278,0.7,1.0,0.0,6,6,6,0.0
